SK_ID_CURR,TARGET,age,years_employed,income_group,employment_group,age_group,annuity_group,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,loan_income_ratio,annuity_income_ratio,income_per_person,bureau_loan_count,active_loan_count,closed_loan_count,total_external_credit,previous_application_count,approved_application_count,refused_application_count
363172,0,54.632876712328766,3.8575342465753426,Very High,2-5 Years,50-60,Low Burden,Higher education,Married,House / apartment,Accountants,247500.0,994500.0,29209.5,4.0181818181818185,0.11801818181818181,123750.0,2.0,0.0,2.0,325498.5,6.0,3.0,0.0
360575,0,62.55068493150685,,Very Low,,60-70,High Burden,Secondary / secondary special,Single / not married,House / apartment,,72000.0,544491.0,17694.0,7.562375,0.24575,72000.0,8.0,2.0,6.0,1579500.0,8.0,4.0,2.0
224695,0,41.57260273972603,3.0986301369863014,High,2-5 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,,180000.0,1078200.0,31653.0,5.99,0.17585,60000.0,12.0,3.0,9.0,1114819.92,2.0,2.0,0.0
368970,0,30.34246575342466,5.684931506849315,Low,5-10 Years,30-40,High Burden,Secondary / secondary special,Civil marriage,House / apartment,Managers,135000.0,545040.0,26640.0,4.037333333333334,0.19733333333333333,45000.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
426883,1,29.432876712328767,8.695890410958905,Very High,5-10 Years,20-30,Very Low Burden,Higher education,Single / not married,House / apartment,Managers,450000.0,751500.0,26622.0,1.67,0.05916,450000.0,1.0,1.0,0.0,429993.54,13.0,3.0,7.0
350678,0,30.076712328767123,5.747945205479452,High,5-10 Years,30-40,Very Low Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,225000.0,436032.0,16434.0,1.93792,0.07304,225000.0,0.0,0.0,0.0,961704.0,3.0,2.0,0.0
414722,0,24.865753424657534,0.7726027397260274,High,0-2 Years,20-30,High Burden,Secondary / secondary special,Married,House / apartment,Core staff,180000.0,755190.0,36459.0,4.1955,0.20255,60000.0,5.0,2.0,3.0,1993455.0,6.0,6.0,0.0
127711,0,41.83835616438356,2.882191780821918,Very Low,2-5 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,90000.0,755190.0,38686.5,8.391,0.42985,45000.0,6.0,0.0,6.0,2144937.6,1.0,1.0,0.0
181741,0,32.134246575342466,4.624657534246575,Medium,2-5 Years,30-40,Very Low Burden,Secondary / secondary special,Married,House / apartment,Security staff,162000.0,143910.0,15628.5,0.8883333333333333,0.09647222222222222,81000.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
310845,0,53.87945205479452,0.5589041095890411,Very Low,0-2 Years,50-60,Very High Burden,Higher education,Single / not married,House / apartment,Laborers,94500.0,808650.0,26217.0,8.557142857142857,0.2774285714285714,94500.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
343915,0,49.347945205479455,0.9397260273972603,Medium,0-2 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,,157500.0,781920.0,43789.5,4.964571428571428,0.2780285714285714,78750.0,1.0,0.0,1.0,209974.5,0.0,0.0,0.0
368437,0,29.12054794520548,6.495890410958904,Very High,5-10 Years,20-30,Very High Burden,Incomplete higher,Married,House / apartment,Sales staff,427500.0,1386684.0,129784.5,3.243705263157895,0.3035894736842105,213750.0,4.0,0.0,4.0,212224.5,4.0,3.0,0.0
404761,0,32.345205479452055,12.271232876712329,High,10-20 Years,30-40,Low Burden,Secondary / secondary special,Single / not married,Municipal apartment,Sales staff,216000.0,521280.0,27292.5,2.4133333333333336,0.12635416666666666,108000.0,1.0,0.0,1.0,225000.0,1.0,1.0,0.0
371133,0,64.31232876712329,,Very Low,,60-70,Very High Burden,Higher education,Civil marriage,House / apartment,,85500.0,248760.0,24232.5,2.909473684210526,0.28342105263157896,42750.0,4.0,1.0,2.0,412317.0,16.0,8.0,1.0
364939,1,28.40821917808219,2.213698630136986,Low,2-5 Years,20-30,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,112500.0,1024740.0,52452.0,9.1088,0.46624,37500.0,0.0,0.0,0.0,961704.0,3.0,2.0,0.0
291478,0,45.64109589041096,3.052054794520548,Medium,2-5 Years,40-50,Low Burden,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,144000.0,225000.0,18171.0,1.5625,0.1261875,72000.0,1.0,0.0,1.0,53257.5,11.0,8.0,1.0
178923,0,31.054794520547944,4.972602739726027,Very Low,2-5 Years,30-40,Very High Burden,Secondary / secondary special,Separated,House / apartment,,81000.0,405000.0,20677.5,5.0,0.25527777777777777,40500.0,4.0,3.0,1.0,639000.0,9.0,6.0,3.0
314845,0,40.6986301369863,22.323287671232876,Medium,20+ Years,40-50,Low Burden,Higher education,Married,House / apartment,Core staff,153000.0,269550.0,20281.5,1.761764705882353,0.13255882352941176,38250.0,6.0,5.0,1.0,3621579.435,7.0,5.0,0.0
241701,0,34.534246575342465,3.904109589041096,Very Low,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,,90000.0,339241.5,16627.5,3.76935,0.18475,45000.0,6.0,3.0,3.0,406357.29000000004,9.0,4.0,1.0
279158,0,63.224657534246575,,Medium,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,157500.0,1546020.0,42642.0,9.816,0.2707428571428571,78750.0,3.0,1.0,2.0,364837.5,4.0,4.0,0.0
336303,0,34.38904109589041,8.164383561643836,Low,5-10 Years,30-40,High Burden,Higher education,Married,House / apartment,Accountants,135000.0,450000.0,28759.5,3.3333333333333335,0.21303333333333332,67500.0,5.0,4.0,1.0,1725907.5,3.0,3.0,0.0
351650,0,54.73972602739726,26.956164383561642,Medium,20+ Years,50-60,High Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,157500.0,405000.0,29601.0,2.5714285714285716,0.18794285714285713,78750.0,9.0,2.0,7.0,5314931.28,32.0,9.0,10.0
366379,1,42.8027397260274,4.641095890410959,Very High,2-5 Years,40-50,Very Low Burden,Higher education,Married,House / apartment,Laborers,360000.0,203760.0,24178.5,0.566,0.0671625,180000.0,2.0,2.0,0.0,282060.0,6.0,2.0,2.0
130341,0,49.47945205479452,16.134246575342466,Low,10-20 Years,40-50,Low Burden,Secondary / secondary special,Single / not married,House / apartment,,112500.0,343800.0,16155.0,3.056,0.1436,112500.0,10.0,5.0,5.0,1750050.0,11.0,2.0,2.0
135486,0,63.18082191780822,,Low,,60-70,Very Low Burden,Higher education,Married,House / apartment,,112500.0,225000.0,11250.0,2.0,0.1,56250.0,1.0,1.0,0.0,373455.0,3.0,3.0,0.0
375881,0,47.95890410958904,16.676712328767124,High,10-20 Years,40-50,Very Low Burden,Secondary / secondary special,Civil marriage,Municipal apartment,Security staff,180000.0,302206.5,15952.5,1.678925,0.088625,90000.0,6.0,4.0,2.0,967500.0,3.0,1.0,2.0
240333,0,38.12054794520548,1.8575342465753424,High,0-2 Years,30-40,High Burden,Secondary / secondary special,Civil marriage,House / apartment,Laborers,180000.0,427869.0,42448.5,2.37705,0.235825,90000.0,4.0,2.0,2.0,476230.5,8.0,7.0,0.0
171845,0,57.94794520547945,,Low,,50-60,Low Burden,Higher education,Separated,House / apartment,,112500.0,143910.0,14364.0,1.2792,0.12768,112500.0,4.0,1.0,3.0,307053.0,8.0,4.0,1.0
389979,0,34.586301369863016,0.38082191780821917,Low,0-2 Years,30-40,Very Low Burden,Incomplete higher,Civil marriage,House / apartment,,135000.0,161730.0,10741.5,1.198,0.07956666666666666,45000.0,4.0,3.0,1.0,1952658.0,2.0,1.0,0.0
303496,0,56.865753424657534,,High,,50-60,High Burden,Secondary / secondary special,Single / not married,House / apartment,,180000.0,667678.5,34218.0,3.709325,0.1901,180000.0,0.0,0.0,0.0,961704.0,14.0,6.0,2.0
313769,0,49.512328767123286,5.178082191780822,Very Low,5-10 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,,54000.0,180000.0,9000.0,3.3333333333333335,0.16666666666666666,27000.0,7.0,2.0,5.0,609075.0,2.0,2.0,0.0
271688,0,25.61917808219178,3.213698630136986,High,2-5 Years,20-30,Moderate Burden,Higher education,Married,House / apartment,Laborers,225000.0,675000.0,33750.0,3.0,0.15,112500.0,3.0,2.0,1.0,443160.0,8.0,6.0,0.0
417135,0,39.1013698630137,3.4657534246575343,Very Low,2-5 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Cleaning staff,67500.0,450000.0,23107.5,6.666666666666667,0.3423333333333333,33750.0,13.0,5.0,8.0,1476814.68,6.0,4.0,0.0
454693,1,35.21643835616438,3.126027397260274,Low,2-5 Years,30-40,High Burden,Secondary / secondary special,Married,With parents,Laborers,135000.0,582804.0,28165.5,4.317066666666666,0.20863333333333334,45000.0,12.0,1.0,11.0,5015681.145,11.0,5.0,2.0
146019,0,36.12876712328767,1.5506849315068494,Very Low,0-2 Years,30-40,Low Burden,Secondary / secondary special,Married,House / apartment,Sales staff,90000.0,127350.0,12726.0,1.415,0.1414,30000.0,8.0,2.0,6.0,781360.92,1.0,1.0,0.0
360409,0,27.517808219178082,9.287671232876713,High,5-10 Years,20-30,Moderate Burden,Higher education,Married,House / apartment,Core staff,225000.0,900000.0,35694.0,4.0,0.15864,75000.0,6.0,2.0,4.0,4166550.0,2.0,2.0,0.0
153376,0,23.156164383561645,3.0027397260273974,High,2-5 Years,20-30,High Burden,Higher education,Single / not married,With parents,Sales staff,166500.0,652500.0,33786.0,3.918918918918919,0.20291891891891892,166500.0,2.0,1.0,1.0,531841.5,1.0,1.0,0.0
228787,0,45.013698630136986,11.252054794520548,Very High,10-20 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Laborers,247500.0,490495.5,47911.5,1.9818,0.1935818181818182,123750.0,13.0,6.0,7.0,3352185.0,2.0,2.0,0.0
171908,0,42.88767123287671,3.210958904109589,Very High,2-5 Years,40-50,Low Burden,Secondary / secondary special,Civil marriage,With parents,Laborers,337500.0,432661.5,39811.5,1.28196,0.11796,168750.0,6.0,3.0,3.0,2956912.74,4.0,4.0,0.0
276220,0,30.49041095890411,8.29041095890411,Very High,5-10 Years,30-40,Very Low Burden,Higher education,Married,House / apartment,,315000.0,513000.0,26320.5,1.6285714285714286,0.08355714285714286,157500.0,4.0,1.0,3.0,22567500.0,3.0,3.0,0.0
437088,0,40.8,5.6136986301369864,Low,5-10 Years,40-50,Low Burden,Secondary / secondary special,Single / not married,With parents,Laborers,112500.0,270000.0,13500.0,2.4,0.12,112500.0,3.0,1.0,2.0,98100.0,8.0,6.0,0.0
271131,0,33.586301369863016,2.304109589041096,Very High,2-5 Years,30-40,Very Low Burden,Secondary / secondary special,Married,Rented apartment,,229500.0,284400.0,22599.0,1.2392156862745098,0.09847058823529412,57375.0,0.0,0.0,0.0,961704.0,7.0,4.0,1.0
276646,0,39.31232876712329,0.4136986301369863,Very Low,0-2 Years,30-40,Low Burden,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,49500.0,47970.0,5296.5,0.9690909090909091,0.107,16500.0,1.0,1.0,0.0,120487.5,4.0,4.0,0.0
325032,0,55.44931506849315,4.024657534246575,Very Low,2-5 Years,50-60,Very Low Burden,Secondary / secondary special,Married,House / apartment,Security staff,67500.0,112500.0,5742.0,1.6666666666666667,0.08506666666666667,33750.0,5.0,3.0,2.0,607914.0,2.0,1.0,0.0
395817,0,41.21095890410959,6.383561643835616,High,5-10 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,202500.0,450000.0,22500.0,2.2222222222222223,0.1111111111111111,101250.0,3.0,1.0,2.0,588330.0,2.0,2.0,0.0
219467,0,47.33972602739726,5.912328767123288,Very Low,5-10 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Core staff,90000.0,808650.0,26217.0,8.985,0.2913,30000.0,4.0,1.0,3.0,614160.0,4.0,4.0,0.0
417728,0,41.87397260273973,12.153424657534247,Very High,10-20 Years,40-50,Very Low Burden,Secondary / secondary special,Married,Municipal apartment,Core staff,234000.0,207396.0,16515.0,0.8863076923076924,0.07057692307692308,117000.0,11.0,6.0,5.0,2321928.0,7.0,4.0,2.0
429681,0,28.175342465753424,4.8273972602739725,Very High,2-5 Years,20-30,Very Low Burden,Higher education,Married,House / apartment,Accountants,297000.0,750645.0,30136.5,2.5274242424242424,0.10146969696969697,148500.0,6.0,3.0,3.0,690766.155,4.0,3.0,0.0
297235,0,29.386301369863013,3.8054794520547945,Very High,2-5 Years,20-30,Moderate Burden,Higher education,Single / not married,House / apartment,,270000.0,855000.0,42750.0,3.1666666666666665,0.15833333333333333,270000.0,5.0,2.0,3.0,902880.0,3.0,1.0,2.0
351309,0,54.515068493150686,,Low,,50-60,Moderate Burden,Secondary / secondary special,Married,House / apartment,,125100.0,754740.0,22198.5,6.033093525179856,0.17744604316546764,62550.0,1.0,1.0,0.0,98176.5,2.0,1.0,0.0
182283,0,52.83835616438356,0.7780821917808219,Low,0-2 Years,50-60,Very Low Burden,Secondary / secondary special,Single / not married,House / apartment,,135000.0,183784.5,13869.0,1.3613666666666666,0.10273333333333333,135000.0,3.0,2.0,1.0,1425564.0,2.0,2.0,0.0
419216,0,25.575342465753426,0.6301369863013698,High,0-2 Years,20-30,Very Low Burden,Higher education,Married,House / apartment,Laborers,180000.0,270000.0,13500.0,1.5,0.075,60000.0,7.0,3.0,4.0,2650333.185,5.0,2.0,1.0
152000,0,58.942465753424656,,Very Low,,50-60,Very High Burden,Secondary / secondary special,Married,House / apartment,,99000.0,675000.0,26770.5,6.818181818181818,0.27040909090909093,49500.0,1.0,1.0,0.0,279720.0,1.0,1.0,0.0
152347,0,26.556164383561644,3.767123287671233,High,2-5 Years,20-30,Low Burden,Higher education,Married,House / apartment,Sales staff,225000.0,562491.0,27058.5,2.49996,0.12026,112500.0,1.0,1.0,0.0,67500.0,2.0,2.0,0.0
119357,1,53.19178082191781,4.523287671232877,Low,2-5 Years,50-60,Very High Burden,Secondary / secondary special,Widow,House / apartment,Sales staff,135000.0,1104997.5,36648.0,8.185166666666667,0.2714666666666667,135000.0,5.0,3.0,2.0,697756.905,14.0,5.0,1.0
391416,0,44.93972602739726,1.1452054794520548,Medium,0-2 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Drivers,157500.0,540000.0,34641.0,3.4285714285714284,0.21994285714285713,39375.0,1.0,0.0,1.0,130950.0,5.0,2.0,0.0
395229,0,28.945205479452056,4.531506849315068,Low,2-5 Years,20-30,Moderate Burden,Higher education,Civil marriage,House / apartment,Sales staff,112500.0,495000.0,20808.0,4.4,0.18496,56250.0,1.0,0.0,1.0,33178.5,4.0,3.0,0.0
167511,1,26.624657534246577,0.6191780821917808,Low,0-2 Years,20-30,Very High Burden,Secondary / secondary special,Married,House / apartment,Drivers,112500.0,699808.5,33664.5,6.22052,0.29924,37500.0,2.0,0.0,2.0,349488.0,3.0,2.0,1.0
320382,0,56.76986301369863,7.808219178082192,Low,5-10 Years,50-60,High Burden,Secondary / secondary special,Single / not married,House / apartment,Security staff,112500.0,797557.5,26487.0,7.0894,0.23544,112500.0,4.0,2.0,2.0,1167345.0,5.0,4.0,1.0
312359,0,39.56986301369863,9.863013698630137,Very Low,5-10 Years,30-40,Very High Burden,Secondary / secondary special,Married,Municipal apartment,Security staff,58500.0,197820.0,15858.0,3.3815384615384616,0.2710769230769231,29250.0,2.0,1.0,1.0,166527.54,5.0,1.0,2.0
454025,0,43.49041095890411,24.197260273972603,High,20+ Years,40-50,Moderate Burden,Higher education,Married,House / apartment,Core staff,175500.0,1035832.5,30285.0,5.902179487179487,0.17256410256410257,87750.0,2.0,1.0,1.0,2047500.0,10.0,5.0,2.0
253337,0,63.98082191780822,,Very Low,,60-70,Very High Burden,Higher education,Single / not married,House / apartment,,99000.0,654498.0,28957.5,6.611090909090909,0.2925,99000.0,0.0,0.0,0.0,961704.0,2.0,2.0,0.0
277234,1,29.5972602739726,3.989041095890411,High,2-5 Years,20-30,Low Burden,Higher education,Married,With parents,,207000.0,450000.0,22018.5,2.1739130434782608,0.1063695652173913,103500.0,16.0,6.0,10.0,8373384.0,6.0,6.0,0.0
265281,0,51.28219178082192,7.410958904109589,Very High,5-10 Years,50-60,Very Low Burden,Higher education,Married,House / apartment,Managers,517500.0,270000.0,13500.0,0.5217391304347826,0.02608695652173913,258750.0,10.0,1.0,9.0,709537.5,2.0,2.0,0.0
195701,0,24.720547945205478,6.027397260273973,Low,5-10 Years,20-30,High Burden,Secondary / secondary special,Civil marriage,With parents,,112500.0,254700.0,23814.0,2.264,0.21168,56250.0,2.0,0.0,2.0,77049.0,14.0,8.0,6.0
345208,0,30.183561643835617,2.936986301369863,Very Low,2-5 Years,30-40,Moderate Burden,Higher education,Single / not married,House / apartment,,90000.0,269550.0,14242.5,2.995,0.15825,90000.0,2.0,0.0,2.0,188725.5,1.0,1.0,0.0
370849,0,28.443835616438356,5.098630136986301,Very Low,5-10 Years,20-30,Moderate Burden,Secondary / secondary special,Married,House / apartment,Core staff,90000.0,326439.0,16006.5,3.6271,0.17785,30000.0,1.0,0.0,1.0,167985.855,1.0,1.0,0.0
102217,1,36.11780821917808,2.213698630136986,Low,2-5 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,,117000.0,225000.0,26703.0,1.9230769230769231,0.22823076923076924,39000.0,6.0,2.0,4.0,3017340.0,35.0,10.0,11.0
211920,0,28.19178082191781,3.9616438356164383,Very Low,2-5 Years,20-30,Moderate Burden,Higher education,Married,House / apartment,Core staff,90000.0,568800.0,15133.5,6.32,0.16815,45000.0,2.0,1.0,1.0,631152.0,0.0,0.0,0.0
241824,1,47.11506849315069,6.005479452054795,Low,5-10 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,112500.0,1312110.0,52168.5,11.6632,0.46372,56250.0,2.0,0.0,2.0,367902.0,14.0,12.0,2.0
218861,0,56.28219178082192,,Very Low,,50-60,Very High Burden,Higher education,Separated,House / apartment,,92250.0,571396.5,27616.5,6.194,0.2993658536585366,92250.0,5.0,1.0,4.0,590665.05,2.0,2.0,0.0
252955,1,22.8,1.9534246575342467,High,0-2 Years,20-30,High Burden,Secondary / secondary special,Civil marriage,House / apartment,,202500.0,1436850.0,42142.5,7.095555555555555,0.2081111111111111,101250.0,1.0,1.0,0.0,270000.0,1.0,1.0,0.0
330335,0,25.013698630136986,3.808219178082192,Very High,2-5 Years,20-30,Very Low Burden,Incomplete higher,Single / not married,House / apartment,Core staff,315000.0,157500.0,18688.5,0.5,0.05932857142857143,315000.0,16.0,3.0,13.0,5625981.405,4.0,1.0,2.0
157110,0,48.775342465753425,9.419178082191781,Very High,5-10 Years,40-50,Moderate Burden,Higher education,Married,House / apartment,Drivers,315000.0,755190.0,56592.0,2.3974285714285712,0.17965714285714285,157500.0,11.0,5.0,6.0,1467786.915,11.0,7.0,2.0
317780,0,45.775342465753425,12.394520547945206,High,10-20 Years,40-50,Moderate Burden,Higher education,Married,House / apartment,Core staff,171000.0,678996.0,30037.5,3.9707368421052633,0.1756578947368421,85500.0,8.0,5.0,3.0,3304150.02,1.0,1.0,0.0
453902,0,27.24931506849315,2.5753424657534247,Low,2-5 Years,20-30,Very Low Burden,Higher education,Married,House / apartment,Laborers,121500.0,364428.0,10152.0,2.9994074074074075,0.08355555555555555,40500.0,1.0,0.0,1.0,18810.0,4.0,4.0,0.0
246549,0,32.38082191780822,4.7095890410958905,Low,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,112500.0,269550.0,16416.0,2.396,0.14592,37500.0,5.0,1.0,4.0,521352.0,9.0,8.0,1.0
379232,0,62.81917808219178,,High,,60-70,Moderate Burden,Secondary / secondary special,Widow,House / apartment,,202500.0,1125000.0,33025.5,5.555555555555555,0.1630888888888889,202500.0,20.0,7.0,13.0,2285059.5,3.0,3.0,0.0
418099,0,28.991780821917807,1.1205479452054794,Very Low,0-2 Years,20-30,Very High Burden,Higher education,Single / not married,House / apartment,Sales staff,90000.0,398016.0,26725.5,4.4224,0.29695,90000.0,6.0,2.0,4.0,439766.55,4.0,1.0,2.0
301167,0,56.97808219178082,23.663013698630138,Low,20+ Years,50-60,Low Burden,Secondary / secondary special,Widow,House / apartment,,117000.0,152820.0,15241.5,1.3061538461538462,0.13026923076923078,117000.0,2.0,0.0,2.0,244678.5,1.0,1.0,0.0
217640,0,47.26849315068493,5.523287671232877,Medium,5-10 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Sales staff,157500.0,276903.0,21559.5,1.7581142857142857,0.13688571428571428,52500.0,5.0,2.0,3.0,550615.5,3.0,3.0,0.0
